observation_id,flight_id,item_id,source_image_id,reference_image_id,consumption_estimate_pct
OBS-03-tea-101,HND-FRA-2026-07-08-GE102,tea,IMG-03-101,REF-tea-01,100
OBS-03-tea-102,HND-FRA-2026-07-08-GE102,tea,IMG-03-102,REF-tea-01,100
OBS-03-tea-103,HND-FRA-2026-07-08-GE102,tea,IMG-03-103,REF-tea-01,0
OBS-03-tea-104,HND-FRA-2026-07-08-GE102,tea,IMG-03-104,REF-tea-01,100
OBS-03-tea-105,HND-FRA-2026-07-08-GE102,tea,IMG-03-105,REF-tea-01,100
OBS-03-tea-106,HND-FRA-2026-07-08-GE102,tea,IMG-03-106,REF-tea-01,100
OBS-03-tea-107,HND-FRA-2026-07-08-GE102,tea,IMG-03-107,REF-tea-01,100
OBS-03-tea-108,HND-FRA-2026-07-08-GE102,tea,IMG-03-108,REF-tea-01,0
OBS-03-tea-109,HND-FRA-2026-07-08-GE102,tea,IMG-03-109,REF-tea-01,100
OBS-03-tea-110,HND-FRA-2026-07-08-GE102,tea,IMG-03-110,REF-tea-01,100
OBS-03-tea-111,HND-FRA-2026-07-08-GE102,tea,IMG-03-111,REF-tea-01,0
OBS-03-tea-112,HND-FRA-2026-07-08-GE102,tea,IMG-03-112,REF-tea-01,100
OBS-03-tea-113,HND-FRA-2026-07-08-GE102,tea,IMG-03-113,REF-tea-01,100
OBS-03-tea-114,HND-FRA-2026-07-08-GE102,tea,IMG-03-114,REF-tea-01,100
OBS-03-tea-115,HND-FRA-2026-07-08-GE102,tea,IMG-03-115,REF-tea-01,100
OBS-03-tea-116,HND-FRA-2026-07-08-GE102,tea,IMG-03-116,REF-tea-01,0
OBS-03-tea-117,HND-FRA-2026-07-08-GE102,tea,IMG-03-117,REF-tea-01,100
OBS-03-tea-118,HND-FRA-2026-07-08-GE102,tea,IMG-03-118,REF-tea-01,100
OBS-03-tea-119,HND-FRA-2026-07-08-GE102,tea,IMG-03-119,REF-tea-01,0
OBS-03-tea-120,HND-FRA-2026-07-08-GE102,tea,IMG-03-120,REF-tea-01,100
OBS-03-tea-121,HND-FRA-2026-07-08-GE102,tea,IMG-03-121,REF-tea-01,100
OBS-03-tea-122,HND-FRA-2026-07-08-GE102,tea,IMG-03-122,REF-tea-01,0
OBS-03-tea-123,HND-FRA-2026-07-08-GE102,tea,IMG-03-123,REF-tea-01,100
OBS-03-tea-124,HND-FRA-2026-07-08-GE102,tea,IMG-03-124,REF-tea-01,100
OBS-03-tea-125,HND-FRA-2026-07-08-GE102,tea,IMG-03-125,REF-tea-01,100
OBS-03-tea-126,HND-FRA-2026-07-08-GE102,tea,IMG-03-126,REF-tea-01,100
OBS-03-tea-127,HND-FRA-2026-07-08-GE102,tea,IMG-03-127,REF-tea-01,0
OBS-03-tea-128,HND-FRA-2026-07-08-GE102,tea,IMG-03-128,REF-tea-01,100
OBS-03-tea-129,HND-FRA-2026-07-08-GE102,tea,IMG-03-129,REF-tea-01,100
OBS-03-tea-130,HND-FRA-2026-07-08-GE102,tea,IMG-03-130,REF-tea-01,0
OBS-03-tea-131,HND-FRA-2026-07-08-GE102,tea,IMG-03-131,REF-tea-01,100
OBS-03-tea-132,HND-FRA-2026-07-08-GE102,tea,IMG-03-132,REF-tea-01,100
OBS-03-tea-133,HND-FRA-2026-07-08-GE102,tea,IMG-03-133,REF-tea-01,100
OBS-03-tea-134,HND-FRA-2026-07-08-GE102,tea,IMG-03-134,REF-tea-01,100
OBS-03-tea-135,HND-FRA-2026-07-08-GE102,tea,IMG-03-135,REF-tea-01,0
OBS-03-tea-136,HND-FRA-2026-07-08-GE102,tea,IMG-03-136,REF-tea-01,100
OBS-03-tea-137,HND-FRA-2026-07-08-GE102,tea,IMG-03-137,REF-tea-01,100
OBS-03-tea-138,HND-FRA-2026-07-08-GE102,tea,IMG-03-138,REF-tea-01,0
OBS-03-tea-139,HND-FRA-2026-07-08-GE102,tea,IMG-03-139,REF-tea-01,100
OBS-03-tea-140,HND-FRA-2026-07-08-GE102,tea,IMG-03-140,REF-tea-01,100
OBS-03-tea-141,HND-FRA-2026-07-08-GE102,tea,IMG-03-141,REF-tea-01,100
OBS-03-tea-142,HND-FRA-2026-07-08-GE102,tea,IMG-03-142,REF-tea-01,100
OBS-03-tea-143,HND-FRA-2026-07-08-GE102,tea,IMG-03-143,REF-tea-01,0
OBS-03-tea-144,HND-FRA-2026-07-08-GE102,tea,IMG-03-144,REF-tea-01,100
OBS-03-tea-145,HND-FRA-2026-07-08-GE102,tea,IMG-03-145,REF-tea-01,100
OBS-03-tea-146,HND-FRA-2026-07-08-GE102,tea,IMG-03-146,REF-tea-01,0
OBS-03-tea-147,HND-FRA-2026-07-08-GE102,tea,IMG-03-147,REF-tea-01,100
OBS-03-tea-148,HND-FRA-2026-07-08-GE102,tea,IMG-03-148,REF-tea-01,100
OBS-03-tea-149,HND-FRA-2026-07-08-GE102,tea,IMG-03-149,REF-tea-01,0
OBS-03-tea-150,HND-FRA-2026-07-08-GE102,tea,IMG-03-150,REF-tea-01,100
OBS-03-tea-151,HND-FRA-2026-07-08-GE102,tea,IMG-03-151,REF-tea-01,100
OBS-03-tea-152,HND-FRA-2026-07-08-GE102,tea,IMG-03-152,REF-tea-01,100
OBS-03-tea-153,HND-FRA-2026-07-08-GE102,tea,IMG-03-153,REF-tea-01,100
OBS-03-tea-154,HND-FRA-2026-07-08-GE102,tea,IMG-03-154,REF-tea-01,0
OBS-03-tea-155,HND-FRA-2026-07-08-GE102,tea,IMG-03-155,REF-tea-01,100
OBS-03-tea-156,HND-FRA-2026-07-08-GE102,tea,IMG-03-156,REF-tea-01,100
OBS-03-tea-157,HND-FRA-2026-07-08-GE102,tea,IMG-03-157,REF-tea-01,0
OBS-03-tea-158,HND-FRA-2026-07-08-GE102,tea,IMG-03-158,REF-tea-01,100
OBS-03-tea-159,HND-FRA-2026-07-08-GE102,tea,IMG-03-159,REF-tea-01,100
OBS-03-tea-160,HND-FRA-2026-07-08-GE102,tea,IMG-03-160,REF-tea-01,100
OBS-03-tea-161,HND-FRA-2026-07-08-GE102,tea,IMG-03-161,REF-tea-01,100
OBS-03-tea-162,HND-FRA-2026-07-08-GE102,tea,IMG-03-162,REF-tea-01,0
OBS-03-tea-163,HND-FRA-2026-07-08-GE102,tea,IMG-03-163,REF-tea-01,100
OBS-03-tea-164,HND-FRA-2026-07-08-GE102,tea,IMG-03-164,REF-tea-01,100
OBS-03-tea-165,HND-FRA-2026-07-08-GE102,tea,IMG-03-165,REF-tea-01,0
OBS-03-tea-166,HND-FRA-2026-07-08-GE102,tea,IMG-03-166,REF-tea-01,100
OBS-03-tea-167,HND-FRA-2026-07-08-GE102,tea,IMG-03-167,REF-tea-01,100
OBS-03-tea-168,HND-FRA-2026-07-08-GE102,tea,IMG-03-168,REF-tea-01,100
OBS-03-tea-169,HND-FRA-2026-07-08-GE102,tea,IMG-03-169,REF-tea-01,100
OBS-03-tea-170,HND-FRA-2026-07-08-GE102,tea,IMG-03-170,REF-tea-01,100
OBS-03-tea-171,HND-FRA-2026-07-08-GE102,tea,IMG-03-171,REF-tea-01,100
OBS-03-tea-172,HND-FRA-2026-07-08-GE102,tea,IMG-03-172,REF-tea-01,100
OBS-03-tea-173,HND-FRA-2026-07-08-GE102,tea,IMG-03-173,REF-tea-01,0
OBS-03-tea-174,HND-FRA-2026-07-08-GE102,tea,IMG-03-174,REF-tea-01,100
OBS-03-tea-175,HND-FRA-2026-07-08-GE102,tea,IMG-03-175,REF-tea-01,100
OBS-03-tea-176,HND-FRA-2026-07-08-GE102,tea,IMG-03-176,REF-tea-01,0
OBS-03-tea-177,HND-FRA-2026-07-08-GE102,tea,IMG-03-177,REF-tea-01,100
OBS-03-tea-178,HND-FRA-2026-07-08-GE102,tea,IMG-03-178,REF-tea-01,100
OBS-03-tea-179,HND-FRA-2026-07-08-GE102,tea,IMG-03-179,REF-tea-01,100
OBS-03-tea-180,HND-FRA-2026-07-08-GE102,tea,IMG-03-180,REF-tea-01,100
OBS-03-tea-181,HND-FRA-2026-07-08-GE102,tea,IMG-03-181,REF-tea-01,0
OBS-03-tea-182,HND-FRA-2026-07-08-GE102,tea,IMG-03-182,REF-tea-01,100
OBS-03-tea-183,HND-FRA-2026-07-08-GE102,tea,IMG-03-183,REF-tea-01,100
OBS-03-tea-184,HND-FRA-2026-07-08-GE102,tea,IMG-03-184,REF-tea-01,0
OBS-03-tea-185,HND-FRA-2026-07-08-GE102,tea,IMG-03-185,REF-tea-01,100
OBS-03-tea-186,HND-FRA-2026-07-08-GE102,tea,IMG-03-186,REF-tea-01,100
OBS-03-tea-187,HND-FRA-2026-07-08-GE102,tea,IMG-03-187,REF-tea-01,100
OBS-03-tea-188,HND-FRA-2026-07-08-GE102,tea,IMG-03-188,REF-tea-01,100
OBS-03-tea-189,HND-FRA-2026-07-08-GE102,tea,IMG-03-189,REF-tea-01,0
OBS-03-tea-190,HND-FRA-2026-07-08-GE102,tea,IMG-03-190,REF-tea-01,100
OBS-03-tea-191,HND-FRA-2026-07-08-GE102,tea,IMG-03-191,REF-tea-01,100
OBS-03-tea-192,HND-FRA-2026-07-08-GE102,tea,IMG-03-192,REF-tea-01,0
OBS-03-butter-001,HND-FRA-2026-07-08-GE102,butter,IMG-03-001,REF-butter-01,100
OBS-03-butter-002,HND-FRA-2026-07-08-GE102,butter,IMG-03-002,REF-butter-01,100
OBS-03-butter-003,HND-FRA-2026-07-08-GE102,butter,IMG-03-003,REF-butter-01,0
OBS-03-butter-004,HND-FRA-2026-07-08-GE102,butter,IMG-03-004,REF-butter-01,100
OBS-03-butter-005,HND-FRA-2026-07-08-GE102,butter,IMG-03-005,REF-butter-01,100
OBS-03-butter-006,HND-FRA-2026-07-08-GE102,butter,IMG-03-006,REF-butter-01,100
OBS-03-butter-007,HND-FRA-2026-07-08-GE102,butter,IMG-03-007,REF-butter-01,100
OBS-03-butter-008,HND-FRA-2026-07-08-GE102,butter,IMG-03-008,REF-butter-01,0
OBS-03-butter-009,HND-FRA-2026-07-08-GE102,butter,IMG-03-009,REF-butter-01,100
OBS-03-butter-010,HND-FRA-2026-07-08-GE102,butter,IMG-03-010,REF-butter-01,100
OBS-03-butter-011,HND-FRA-2026-07-08-GE102,butter,IMG-03-011,REF-butter-01,0
OBS-03-butter-012,HND-FRA-2026-07-08-GE102,butter,IMG-03-012,REF-butter-01,100
OBS-03-butter-013,HND-FRA-2026-07-08-GE102,butter,IMG-03-013,REF-butter-01,100
OBS-03-butter-014,HND-FRA-2026-07-08-GE102,butter,IMG-03-014,REF-butter-01,100
OBS-03-butter-015,HND-FRA-2026-07-08-GE102,butter,IMG-03-015,REF-butter-01,100
OBS-03-butter-016,HND-FRA-2026-07-08-GE102,butter,IMG-03-016,REF-butter-01,0
OBS-03-butter-017,HND-FRA-2026-07-08-GE102,butter,IMG-03-017,REF-butter-01,100
OBS-03-butter-018,HND-FRA-2026-07-08-GE102,butter,IMG-03-018,REF-butter-01,100
OBS-03-butter-019,HND-FRA-2026-07-08-GE102,butter,IMG-03-019,REF-butter-01,0
OBS-03-butter-020,HND-FRA-2026-07-08-GE102,butter,IMG-03-020,REF-butter-01,100
OBS-03-butter-021,HND-FRA-2026-07-08-GE102,butter,IMG-03-021,REF-butter-01,100
OBS-03-butter-022,HND-FRA-2026-07-08-GE102,butter,IMG-03-022,REF-butter-01,0
OBS-03-butter-023,HND-FRA-2026-07-08-GE102,butter,IMG-03-023,REF-butter-01,100
OBS-03-butter-024,HND-FRA-2026-07-08-GE102,butter,IMG-03-024,REF-butter-01,0
OBS-03-butter-025,HND-FRA-2026-07-08-GE102,butter,IMG-03-025,REF-butter-01,100
OBS-03-butter-026,HND-FRA-2026-07-08-GE102,butter,IMG-03-026,REF-butter-01,100
OBS-03-butter-027,HND-FRA-2026-07-08-GE102,butter,IMG-03-027,REF-butter-01,0
OBS-03-butter-028,HND-FRA-2026-07-08-GE102,butter,IMG-03-028,REF-butter-01,100
OBS-03-butter-029,HND-FRA-2026-07-08-GE102,butter,IMG-03-029,REF-butter-01,100
OBS-03-butter-030,HND-FRA-2026-07-08-GE102,butter,IMG-03-030,REF-butter-01,0
OBS-03-butter-031,HND-FRA-2026-07-08-GE102,butter,IMG-03-031,REF-butter-01,100
OBS-03-butter-032,HND-FRA-2026-07-08-GE102,butter,IMG-03-032,REF-butter-01,100
OBS-03-butter-033,HND-FRA-2026-07-08-GE102,butter,IMG-03-033,REF-butter-01,100
OBS-03-butter-034,HND-FRA-2026-07-08-GE102,butter,IMG-03-034,REF-butter-01,100
OBS-03-butter-035,HND-FRA-2026-07-08-GE102,butter,IMG-03-035,REF-butter-01,0
OBS-03-butter-036,HND-FRA-2026-07-08-GE102,butter,IMG-03-036,REF-butter-01,100
OBS-03-butter-037,HND-FRA-2026-07-08-GE102,butter,IMG-03-037,REF-butter-01,100
OBS-03-butter-038,HND-FRA-2026-07-08-GE102,butter,IMG-03-038,REF-butter-01,0
OBS-03-butter-039,HND-FRA-2026-07-08-GE102,butter,IMG-03-039,REF-butter-01,100
OBS-03-butter-040,HND-FRA-2026-07-08-GE102,butter,IMG-03-040,REF-butter-01,100
OBS-03-butter-041,HND-FRA-2026-07-08-GE102,butter,IMG-03-041,REF-butter-01,100
OBS-03-butter-042,HND-FRA-2026-07-08-GE102,butter,IMG-03-042,REF-butter-01,100
OBS-03-butter-043,HND-FRA-2026-07-08-GE102,butter,IMG-03-043,REF-butter-01,0
OBS-03-butter-044,HND-FRA-2026-07-08-GE102,butter,IMG-03-044,REF-butter-01,100
OBS-03-butter-045,HND-FRA-2026-07-08-GE102,butter,IMG-03-045,REF-butter-01,100
OBS-03-butter-046,HND-FRA-2026-07-08-GE102,butter,IMG-03-046,REF-butter-01,0
OBS-03-butter-047,HND-FRA-2026-07-08-GE102,butter,IMG-03-047,REF-butter-01,100
OBS-03-butter-048,HND-FRA-2026-07-08-GE102,butter,IMG-03-048,REF-butter-01,100
OBS-03-butter-049,HND-FRA-2026-07-08-GE102,butter,IMG-03-049,REF-butter-01,0
OBS-03-butter-050,HND-FRA-2026-07-08-GE102,butter,IMG-03-050,REF-butter-01,100
OBS-03-butter-051,HND-FRA-2026-07-08-GE102,butter,IMG-03-051,REF-butter-01,0
OBS-03-butter-052,HND-FRA-2026-07-08-GE102,butter,IMG-03-052,REF-butter-01,100
OBS-03-butter-053,HND-FRA-2026-07-08-GE102,butter,IMG-03-053,REF-butter-01,100
OBS-03-butter-054,HND-FRA-2026-07-08-GE102,butter,IMG-03-054,REF-butter-01,0
OBS-03-butter-055,HND-FRA-2026-07-08-GE102,butter,IMG-03-055,REF-butter-01,100
OBS-03-butter-056,HND-FRA-2026-07-08-GE102,butter,IMG-03-056,REF-butter-01,100
OBS-03-butter-057,HND-FRA-2026-07-08-GE102,butter,IMG-03-057,REF-butter-01,0
OBS-03-butter-058,HND-FRA-2026-07-08-GE102,butter,IMG-03-058,REF-butter-01,100
OBS-03-butter-059,HND-FRA-2026-07-08-GE102,butter,IMG-03-059,REF-butter-01,100
OBS-03-butter-060,HND-FRA-2026-07-08-GE102,butter,IMG-03-060,REF-butter-01,100
OBS-03-butter-061,HND-FRA-2026-07-08-GE102,butter,IMG-03-061,REF-butter-01,100
OBS-03-butter-062,HND-FRA-2026-07-08-GE102,butter,IMG-03-062,REF-butter-01,0
OBS-03-butter-063,HND-FRA-2026-07-08-GE102,butter,IMG-03-063,REF-butter-01,100
OBS-03-butter-064,HND-FRA-2026-07-08-GE102,butter,IMG-03-064,REF-butter-01,100
OBS-03-butter-065,HND-FRA-2026-07-08-GE102,butter,IMG-03-065,REF-butter-01,0
OBS-03-butter-066,HND-FRA-2026-07-08-GE102,butter,IMG-03-066,REF-butter-01,100
OBS-03-butter-067,HND-FRA-2026-07-08-GE102,butter,IMG-03-067,REF-butter-01,100
OBS-03-butter-068,HND-FRA-2026-07-08-GE102,butter,IMG-03-068,REF-butter-01,100
OBS-03-butter-069,HND-FRA-2026-07-08-GE102,butter,IMG-03-069,REF-butter-01,100
OBS-03-butter-070,HND-FRA-2026-07-08-GE102,butter,IMG-03-070,REF-butter-01,0
OBS-03-butter-071,HND-FRA-2026-07-08-GE102,butter,IMG-03-071,REF-butter-01,100
OBS-03-butter-072,HND-FRA-2026-07-08-GE102,butter,IMG-03-072,REF-butter-01,100
OBS-03-butter-073,HND-FRA-2026-07-08-GE102,butter,IMG-03-073,REF-butter-01,0
OBS-03-butter-074,HND-FRA-2026-07-08-GE102,butter,IMG-03-074,REF-butter-01,100
OBS-03-butter-075,HND-FRA-2026-07-08-GE102,butter,IMG-03-075,REF-butter-01,100
OBS-03-butter-076,HND-FRA-2026-07-08-GE102,butter,IMG-03-076,REF-butter-01,0
OBS-03-butter-077,HND-FRA-2026-07-08-GE102,butter,IMG-03-077,REF-butter-01,100
OBS-03-butter-078,HND-FRA-2026-07-08-GE102,butter,IMG-03-078,REF-butter-01,100
OBS-03-butter-079,HND-FRA-2026-07-08-GE102,butter,IMG-03-079,REF-butter-01,100
OBS-03-butter-080,HND-FRA-2026-07-08-GE102,butter,IMG-03-080,REF-butter-01,100
OBS-03-butter-081,HND-FRA-2026-07-08-GE102,butter,IMG-03-081,REF-butter-01,0
OBS-03-butter-082,HND-FRA-2026-07-08-GE102,butter,IMG-03-082,REF-butter-01,100
OBS-03-butter-083,HND-FRA-2026-07-08-GE102,butter,IMG-03-083,REF-butter-01,100
OBS-03-butter-084,HND-FRA-2026-07-08-GE102,butter,IMG-03-084,REF-butter-01,0
OBS-03-butter-085,HND-FRA-2026-07-08-GE102,butter,IMG-03-085,REF-butter-01,100
OBS-03-butter-086,HND-FRA-2026-07-08-GE102,butter,IMG-03-086,REF-butter-01,100
OBS-03-butter-087,HND-FRA-2026-07-08-GE102,butter,IMG-03-087,REF-butter-01,100
OBS-03-butter-088,HND-FRA-2026-07-08-GE102,butter,IMG-03-088,REF-butter-01,100
OBS-03-butter-089,HND-FRA-2026-07-08-GE102,butter,IMG-03-089,REF-butter-01,0
OBS-03-butter-090,HND-FRA-2026-07-08-GE102,butter,IMG-03-090,REF-butter-01,100
OBS-03-butter-091,HND-FRA-2026-07-08-GE102,butter,IMG-03-091,REF-butter-01,100
OBS-03-butter-092,HND-FRA-2026-07-08-GE102,butter,IMG-03-092,REF-butter-01,0
OBS-03-butter-093,HND-FRA-2026-07-08-GE102,butter,IMG-03-093,REF-butter-01,100
OBS-03-butter-094,HND-FRA-2026-07-08-GE102,butter,IMG-03-094,REF-butter-01,100
OBS-03-butter-095,HND-FRA-2026-07-08-GE102,butter,IMG-03-095,REF-butter-01,100
OBS-03-butter-096,HND-FRA-2026-07-08-GE102,butter,IMG-03-096,REF-butter-01,100
OBS-03-butter-097,HND-FRA-2026-07-08-GE102,butter,IMG-03-097,REF-butter-01,0
OBS-03-butter-098,HND-FRA-2026-07-08-GE102,butter,IMG-03-098,REF-butter-01,100
OBS-03-butter-099,HND-FRA-2026-07-08-GE102,butter,IMG-03-099,REF-butter-01,100
OBS-03-butter-100,HND-FRA-2026-07-08-GE102,butter,IMG-03-100,REF-butter-01,0
OBS-03-butter-101,HND-FRA-2026-07-08-GE102,butter,IMG-03-101,REF-butter-01,100
OBS-03-butter-102,HND-FRA-2026-07-08-GE102,butter,IMG-03-102,REF-butter-01,100
OBS-03-butter-103,HND-FRA-2026-07-08-GE102,butter,IMG-03-103,REF-butter-01,0
OBS-03-butter-104,HND-FRA-2026-07-08-GE102,butter,IMG-03-104,REF-butter-01,100
OBS-03-butter-105,HND-FRA-2026-07-08-GE102,butter,IMG-03-105,REF-butter-01,100
OBS-03-butter-106,HND-FRA-2026-07-08-GE102,butter,IMG-03-106,REF-butter-01,100
OBS-03-butter-107,HND-FRA-2026-07-08-GE102,butter,IMG-03-107,REF-butter-01,100
OBS-03-butter-108,HND-FRA-2026-07-08-GE102,butter,IMG-03-108,REF-butter-01,0
OBS-03-butter-109,HND-FRA-2026-07-08-GE102,butter,IMG-03-109,REF-butter-01,100
OBS-03-butter-110,HND-FRA-2026-07-08-GE102,butter,IMG-03-110,REF-butter-01,100
OBS-03-butter-111,HND-FRA-2026-07-08-GE102,butter,IMG-03-111,REF-butter-01,0
OBS-03-butter-112,HND-FRA-2026-07-08-GE102,butter,IMG-03-112,REF-butter-01,100
OBS-03-butter-113,HND-FRA-2026-07-08-GE102,butter,IMG-03-113,REF-butter-01,100
OBS-03-butter-114,HND-FRA-2026-07-08-GE102,butter,IMG-03-114,REF-butter-01,100
OBS-03-butter-115,HND-FRA-2026-07-08-GE102,butter,IMG-03-115,REF-butter-01,100
OBS-03-butter-116,HND-FRA-2026-07-08-GE102,butter,IMG-03-116,REF-butter-01,0
OBS-03-butter-117,HND-FRA-2026-07-08-GE102,butter,IMG-03-117,REF-butter-01,100
OBS-03-butter-118,HND-FRA-2026-07-08-GE102,butter,IMG-03-118,REF-butter-01,100
OBS-03-butter-119,HND-FRA-2026-07-08-GE102,butter,IMG-03-119,REF-butter-01,0
OBS-03-butter-120,HND-FRA-2026-07-08-GE102,butter,IMG-03-120,REF-butter-01,100
OBS-03-butter-121,HND-FRA-2026-07-08-GE102,butter,IMG-03-121,REF-butter-01,100
OBS-03-butter-122,HND-FRA-2026-07-08-GE102,butter,IMG-03-122,REF-butter-01,0
OBS-03-butter-123,HND-FRA-2026-07-08-GE102,butter,IMG-03-123,REF-butter-01,100
OBS-03-butter-124,HND-FRA-2026-07-08-GE102,butter,IMG-03-124,REF-butter-01,0
OBS-03-butter-125,HND-FRA-2026-07-08-GE102,butter,IMG-03-125,REF-butter-01,100
OBS-03-butter-126,HND-FRA-2026-07-08-GE102,butter,IMG-03-126,REF-butter-01,100
OBS-03-butter-127,HND-FRA-2026-07-08-GE102,butter,IMG-03-127,REF-butter-01,0
OBS-03-butter-128,HND-FRA-2026-07-08-GE102,butter,IMG-03-128,REF-butter-01,100
OBS-03-butter-129,HND-FRA-2026-07-08-GE102,butter,IMG-03-129,REF-butter-01,100
OBS-03-butter-130,HND-FRA-2026-07-08-GE102,butter,IMG-03-130,REF-butter-01,0
OBS-03-butter-131,HND-FRA-2026-07-08-GE102,butter,IMG-03-131,REF-butter-01,100
OBS-03-butter-132,HND-FRA-2026-07-08-GE102,butter,IMG-03-132,REF-butter-01,100
OBS-03-butter-133,HND-FRA-2026-07-08-GE102,butter,IMG-03-133,REF-butter-01,100
OBS-03-butter-134,HND-FRA-2026-07-08-GE102,butter,IMG-03-134,REF-butter-01,100
OBS-03-butter-135,HND-FRA-2026-07-08-GE102,butter,IMG-03-135,REF-butter-01,0
OBS-03-butter-136,HND-FRA-2026-07-08-GE102,butter,IMG-03-136,REF-butter-01,100
OBS-03-butter-137,HND-FRA-2026-07-08-GE102,butter,IMG-03-137,REF-butter-01,100
OBS-03-butter-138,HND-FRA-2026-07-08-GE102,butter,IMG-03-138,REF-butter-01,0
OBS-03-butter-139,HND-FRA-2026-07-08-GE102,butter,IMG-03-139,REF-butter-01,100
OBS-03-butter-140,HND-FRA-2026-07-08-GE102,butter,IMG-03-140,REF-butter-01,100
OBS-03-butter-141,HND-FRA-2026-07-08-GE102,butter,IMG-03-141,REF-butter-01,100
OBS-03-butter-142,HND-FRA-2026-07-08-GE102,butter,IMG-03-142,REF-butter-01,100
OBS-03-butter-143,HND-FRA-2026-07-08-GE102,butter,IMG-03-143,REF-butter-01,0
OBS-03-butter-144,HND-FRA-2026-07-08-GE102,butter,IMG-03-144,REF-butter-01,100
OBS-03-butter-145,HND-FRA-2026-07-08-GE102,butter,IMG-03-145,REF-butter-01,100
OBS-03-butter-146,HND-FRA-2026-07-08-GE102,butter,IMG-03-146,REF-butter-01,0
OBS-03-butter-147,HND-FRA-2026-07-08-GE102,butter,IMG-03-147,REF-butter-01,100
OBS-03-butter-148,HND-FRA-2026-07-08-GE102,butter,IMG-03-148,REF-butter-01,100
OBS-03-butter-149,HND-FRA-2026-07-08-GE102,butter,IMG-03-149,REF-butter-01,0
OBS-03-butter-150,HND-FRA-2026-07-08-GE102,butter,IMG-03-150,REF-butter-01,100
OBS-03-butter-151,HND-FRA-2026-07-08-GE102,butter,IMG-03-151,REF-butter-01,0
OBS-03-butter-152,HND-FRA-2026-07-08-GE102,butter,IMG-03-152,REF-butter-01,100
OBS-03-butter-153,HND-FRA-2026-07-08-GE102,butter,IMG-03-153,REF-butter-01,100
OBS-03-butter-154,HND-FRA-2026-07-08-GE102,butter,IMG-03-154,REF-butter-01,0
OBS-03-butter-155,HND-FRA-2026-07-08-GE102,butter,IMG-03-155,REF-butter-01,100
OBS-03-butter-156,HND-FRA-2026-07-08-GE102,butter,IMG-03-156,REF-butter-01,100
OBS-03-butter-157,HND-FRA-2026-07-08-GE102,butter,IMG-03-157,REF-butter-01,0
OBS-03-butter-158,HND-FRA-2026-07-08-GE102,butter,IMG-03-158,REF-butter-01,100
OBS-03-butter-159,HND-FRA-2026-07-08-GE102,butter,IMG-03-159,REF-butter-01,100
OBS-03-butter-160,HND-FRA-2026-07-08-GE102,butter,IMG-03-160,REF-butter-01,100
OBS-03-butter-161,HND-FRA-2026-07-08-GE102,butter,IMG-03-161,REF-butter-01,100
OBS-03-butter-162,HND-FRA-2026-07-08-GE102,butter,IMG-03-162,REF-butter-01,0
OBS-03-butter-163,HND-FRA-2026-07-08-GE102,butter,IMG-03-163,REF-butter-01,100
OBS-03-butter-164,HND-FRA-2026-07-08-GE102,butter,IMG-03-164,REF-butter-01,100
OBS-03-butter-165,HND-FRA-2026-07-08-GE102,butter,IMG-03-165,REF-butter-01,0
OBS-03-butter-166,HND-FRA-2026-07-08-GE102,butter,IMG-03-166,REF-butter-01,100
OBS-03-butter-167,HND-FRA-2026-07-08-GE102,butter,IMG-03-167,REF-butter-01,100
OBS-03-butter-168,HND-FRA-2026-07-08-GE102,butter,IMG-03-168,REF-butter-01,100
OBS-03-butter-169,HND-FRA-2026-07-08-GE102,butter,IMG-03-169,REF-butter-01,100
OBS-03-butter-170,HND-FRA-2026-07-08-GE102,butter,IMG-03-170,REF-butter-01,0
OBS-03-butter-171,HND-FRA-2026-07-08-GE102,butter,IMG-03-171,REF-butter-01,100
OBS-03-butter-172,HND-FRA-2026-07-08-GE102,butter,IMG-03-172,REF-butter-01,100
OBS-03-butter-173,HND-FRA-2026-07-08-GE102,butter,IMG-03-173,REF-butter-01,0
OBS-03-butter-174,HND-FRA-2026-07-08-GE102,butter,IMG-03-174,REF-butter-01,100
OBS-03-butter-175,HND-FRA-2026-07-08-GE102,butter,IMG-03-175,REF-butter-01,100
OBS-03-butter-176,HND-FRA-2026-07-08-GE102,butter,IMG-03-176,REF-butter-01,0
OBS-03-butter-177,HND-FRA-2026-07-08-GE102,butter,IMG-03-177,REF-butter-01,100
OBS-03-butter-178,HND-FRA-2026-07-08-GE102,butter,IMG-03-178,REF-butter-01,100
OBS-03-butter-179,HND-FRA-2026-07-08-GE102,butter,IMG-03-179,REF-butter-01,100
OBS-03-butter-180,HND-FRA-2026-07-08-GE102,butter,IMG-03-180,REF-butter-01,100
OBS-03-butter-181,HND-FRA-2026-07-08-GE102,butter,IMG-03-181,REF-butter-01,0
OBS-03-butter-182,HND-FRA-2026-07-08-GE102,butter,IMG-03-182,REF-butter-01,100
OBS-03-butter-183,HND-FRA-2026-07-08-GE102,butter,IMG-03-183,REF-butter-01,100
OBS-03-butter-184,HND-FRA-2026-07-08-GE102,butter,IMG-03-184,REF-butter-01,0
OBS-03-butter-185,HND-FRA-2026-07-08-GE102,butter,IMG-03-185,REF-butter-01,100
OBS-03-butter-186,HND-FRA-2026-07-08-GE102,butter,IMG-03-186,REF-butter-01,100
OBS-03-butter-187,HND-FRA-2026-07-08-GE102,butter,IMG-03-187,REF-butter-01,100
